sentence_idx,word,tag
259,направихме,O
259,с,O
259,разпределението,O
259,на,O
259,комисиите,O
259,",",O
259,е,O
259,",",O
259,че,O
259,ние,O
259,нарушихме,O
259,парламентарния,O
259,принцип,O
259,опозицията,O
259,да,O
259,има,O
259,адекватно,O
259,представителство,O
259,в,O
259,председателските,O
259,места,O
259,в,O
259,комисиите,O
259,.,O
260,(,O
260,Ръкопляскания,O
260,.,O
260,),O
261,Не,O
261,го,O
261,казвам,O
261,сега,O
261,",",O
261,казвал,O
261,съм,O
261,го,O
261,и,O
261,тогава,O
261,.,O
262,И,O
262,затова,O
262,дайте,O
262,",",O
262,като,O
262,говорим,O
262,за,O
262,справедливост,O
262,",",O
262,да,O
262,направим,O
262,една,O
262,работна,O
262,група,O
262,",",O
262,сериозно,O
262,говоря,O
262,",",O
262,с,O
262,участие,O
262,на,O
262,опозицията,O
262,",",O
262,която,O
262,наистина,O
262,обективно,O
262,да,O
262,преразгледа,O
262,състава,O
262,на,O
262,комисиите,O
262,",",O
262,белким,O
262,и,O
262,някои,O
262,недоразумения,O
262,",",O
262,чисто,O
262,конкретни,O
262,",",O
262,персонални,O
262,",",O
262,ги,O
262,решим,O
262,за,O
262,председателските,O
262,места,O
262,",",O
262,и,O
262,да,O
262,стигнем,O
262,до,O
262,един,O
262,много,O
262,по-добър,O
262,модел,O
262,.,O
263,В,O
263,този,O
263,смисъл,O
263,моето,O
263,предложение,O
263,",",O
263,господин,O
263,Председател,O
263,",",O
263,е,O
263,–,O
263,моля,O
263,колегите,O
263,да,O
263,отхвърлят,O
263,това,O
263,предложение,O
263,",",O
263,председателят,O
263,на,O
263,парламента,O
263,да,O
263,инициира,O
263,създаването,O
263,на,O
263,тази,O
263,комисия,O
263,",",O
263,която,O
263,в,O
263,обозрим,O
263,срок,O
263,–,O
263,една,O
263,седмица,O
263,",",O
263,да,O
263,внесе,O
263,доклад,O
263,с,O
263,конкретни,O
263,предложения,O
263,",",O
263,пак,O
263,казвам,O
263,",",O
263,с,O
263,участието,O
263,на,O
263,опозицията,O
263,и,O
263,с,O
263,нейния,O
263,консенсус,O
263,",",O
263,така,O
263,както,O
263,трябваше,O
263,изначално,O
263,да,O
263,подходим,O
263,.,O
264,Благодаря,O
264,Ви,O
264,.,O
265,Господин,O
265,Иванов,B-PER
265,",",O
265,Вие,O
265,за,O
265,изказване,O
265,ли,O
265,сте,O
265,?,O
266,Заповядайте,O
266,.,O
267,Господин,O
267,Ненков,B-PER
267,",",O
267,Вие,O
267,искате,O
267,ли,O
267,думата,O
267,за,O
267,изказване,O
267,?,O
268,Не,O
268,.,O
269,Заповядайте,O
269,",",O
269,господин,O
269,Иванов,B-PER
269,",",O
269,имате,O
269,думата,O
269,за,O
269,изказване,O
269,.,O
270,Затова,O
270,правя,O
270,процедура,O
270,да,O
270,уточните,O
270,до,O
270,кой,O
270,знак,O
270,ще,O
270,правите,O
270,закръгленията,O
270,–,O
270,до,O
270,трети,O
270,",",O
270,до,O
270,четвърти,O
270,",",O
270,до,O
270,пети,O
270,знак,O
270,",",O
270,за,O
270,да,O
270,можем,O
270,да,O
270,видим,O
270,в,O
270,другите,O
270,групи,O
270,как,O
270,ще,O
270,бъде,O
270,пропорцията,O
270,?,O
271,(,O
271,Ръкопляскания,O
271,от,O
271,„,B-ORG
271,БСП,I-ORG
271,за,I-ORG
271,България,I-ORG
271,“,I-ORG
271,.,O
271,),O
272,Господин,O
272,Свиленски,B-PER
272,",",O
272,това,O
272,е,O
272,изказване,O
272,по,O
272,същество,O
272,.,O
273,Господин,O
273,Свиленски,B-PER
273,!,O
274,Господин,O
274,Председател,O
274,",",O
274,аз,O
274,правя,O
274,само,O
274,една,O
274,процедура,O
274,.,O
275,Тъй,O
275,като,O
275,явно,O
275,дебатът,O
275,ще,O
275,върви,O
275,в,O
275,таблици,O
275,",",O
275,сметки,O
275,",",O
275,числа,O
275,",",O
275,да,O
275,кажем,O
275,",",O
275,господин,O
275,Каримански,B-PER
275,не,O
275,го,O
275,виждам,O
275,",",O
275,до,O
275,кой,O
275,знак,O
275,ще,O
275,закръгляме,O
275,?,O
276,До,O
276,втори,O
276,",",O
276,до,O
276,трети,O
276,",",O
276,до,O
276,четвърти,O
276,знак,O
276,?,O
277,Защото,O
277,по,O
277,едното,O
277,закръгляване,O
277,сме,O
277,две,O
277,",",O
277,по,O
277,другото,O
277,сме,O
277,"2,4",O
277,",",O
277,"2,48",O
277,сме,O
277,",",O
277,не,O
277,сме,O
277,"2,49",O
277,.,O
278,Ама,O
278,"2,484",O
278,",",O
278,тоест,O
278,"2,48",O
278,.,O
279,Тази,O
279,математика,O
279,тук,O
279,няма,O
279,да,O
279,може,O
279,да,O
279,стане,O
279,.,O
280,Затова,O
280,казвам,O
280,",",O
280,че,O
280,има,O
280,парламентарна,O
280,практика,O
280,и,O
280,правилно,O
280,каза,O
280,госпожа,O
280,Митева,B-PER
280,–,O
280,БСП,B-ORG
280,има,O
280,право,O
280,на,O
280,"50,8",O
280,",",O
280,но,O
280,като,O
280,разпределиш,O
280,членовете,O
280,",",O
280,защото,O
280,това,O
280,са,O
280,хора,O
280,",",O
280,това,O
280,не,O
280,са,O
280,картофи,O
280,или,O
280,домати,O
280,да,O
280,ги,O
280,делиш,O
280,"1,2",O
280,на,O
280,"1,6",O
280,",",O
280,това,O
280,са,O
280,народни,O
280,представители,O
280,",",O
280,избрани,O
280,от,O
280,българските,O
280,граждани,O
280,и,O
280,"50,2",O
280,няма,O
280,как,O
280,да,O
280,стане,O
280,нито,O
280,50,O
280,",",O
280,нито,O
280,51,O
280,.,O
281,Благодаря,O
281,Ви,O
281,",",O
281,госпожо,O
281,Михайлова,O
281,.,O
282,Трета,O
282,реплика,O
282,–,O
282,господин,O
282,Летифов,B-PER
282,",",O
282,заповядайте,O
282,–,O
282,Беше,O
282,дадена,O
282,на,O
282,господин,O
282,Карадайъ,B-PER
282,.,O
283,Имате,O
283,думата,O
283,",",O
283,господин,O
283,Летифов,B-PER
283,.,O
284,Господин,O
284,Иванов,B-PER
284,",",O
284,тези,O
284,решения,O
284,",",O
284,които,O
284,се,O
284,коментират,O
284,в,O
284,момента,O
284,",",O
284,не,O
284,са,O
284,толкова,O
284,сложни,O
284,.,O
285,Това,O
285,",",O
285,което,O
285,Вие,O
285,се,O
285,опитвате,O
285,отново,O
285,да,O
285,направите,O
285,с,O
285,протакане,O
285,",",O
285,с,O
285,работни,O
285,групи,O
285,",",O
285,вече,O
285,го,O
285,видяхме,O
285,с,O
285,групата,O
285,Ви,O
285,и,O
285,Временната,O
285,Ви,O
285,комисия,O
285,с,O
285,Конституцията,O
285,.,O
286,Точно,O
286,толкова,O
286,работа,O
286,ще,O
286,свършите,O
286,и,O
286,Вие,O
286,в,O
286,тази,O
286,работна,O
286,група,O
286,",",O
286,която,O
286,предлагате,O
286,",",O
286,и,O
286,на,O
286,нас,O
286,това,O
286,ни,O
286,е,O
286,безкрайно,O
286,ясно,O
286,.,O
287,Така,O
287,че,O
287,тези,O
287,въртеливи,O
287,движения,O
287,за,O
287,отлагане,O
287,и,O
287,за,O
287,това,O
287,",",O
287,че,O
287,„,B-ORG
287,Демократична,I-ORG
287,България,I-ORG
287,“,I-ORG
287,е,O
287,ощетила,O
287,останалите,O
287,тук,O
287,парламентарни,O
287,групи,O
287,",",O
287,моля,O
287,",",O
287,не,O
287,се,O
287,опитвайте,O
287,да,O
287,ни,O
287,ги,O
287,прилагате,O
287,по,O
287,този,O
287,елементарен,O
287,начин,O
287,.,O
288,Благодаря,O
288,Ви,O
288,.,O
289,(,O
289,Ръкопляскания,O
289,от,O
289,ВЪЗРАЖДАНЕ,B-ORG
289,.,O
289,),O
290,Благодаря,O
290,Ви,O
290,",",O
290,господин,O
290,Йорданов,B-PER
290,.,O
291,Искра,B-PER
291,Михайлова,I-PER
291,за,O
291,втора,O
291,реплика,O
291,.,O
292,Благодаря,O
292,",",O
292,господин,O
292,Председател,O
292,.,O
293,Господин,O
293,Иванов,B-PER
293,",",O
293,абсолютно,O
293,прав,O
293,сте,O
293,за,O
293,почти,O
293,всичко,O
293,",",O
293,което,O
293,казахте,O
293,.,O
294,Така,O
294,е,O
294,",",O
294,опозицията,O
294,е,O
294,ощетена,O
294,.,O
295,Факт,O
295,е,O
295,",",O
295,че,O
295,ние,O
295,още,O
295,когато,O
295,обсъждахме,O
295,тези,O
295,комисии,O
295,",",O
295,го,O
295,заявихме,O
295,безкрайно,O
295,ясно,O
295,.,O
296,Хайде,O
296,да,O
296,не,O
296,цитирам,O
296,как,O
296,протече,O
296,разговорът,O
296,",",O
296,че,O
296,са,O
296,вътрешнокоалиционни,O
296,",",O
296,какви,O
296,реплики,O
296,имаше,O
296,от,O
296,партньорите,O
296,по,O
296,темата,O
296,",",O
296,но,O
296,също,O
296,така,O
296,е,O
296,факт,O
296,",",O
296,че,O
296,това,O
296,",",O
296,което,O
296,в,O
296,момента,O
296,предлагаме,O
296,",",O
296,е,O
296,истина,O
296,.,O
297,Има,O
297,ощетяване,O
297,на,O
297,„,B-ORG
297,Има,I-ORG
297,такъв,I-ORG
297,народ,I-ORG
297,“,I-ORG
297,в,O
297,тези,O
297,комисии,O
297,и,O
297,ако,O
297,ще,O
297,ходим,O
297,към,O
297,справедливост,O
297,",",O
297,да,O
297,",",O
297,нека,O
297,първо,O
297,да,O
297,въздадем,O
297,справедливост,O
297,в,O
297,тези,O
297,комисии,O
297,",",O
297,след,O
297,това,O
297,нека,O
297,направим,O
297,работна,O
297,група,O
297,и,O
297,нека,O
297,и,O
297,другите,O
297,парламентарни,O
297,групи,O
297,да,O
297,получат,O
297,това,O
297,",",O
297,което,O
297,трябва,O
297,да,O
297,получат,O
297,в,O
297,тези,O
297,комисии,O
297,.,O
298,Така,O
298,че,O
298,да,O
298,не,O
298,се,O
298,крием,O
298,и,O
298,да,O
298,го,O
298,отлагаме,O
298,.,O
299,Много,O
299,добре,O
299,знаете,O
299,",",O
299,че,O
299,този,O
299,въпрос,O
299,вътрешнокоалиционно,O
299,беше,O
299,повдиган,O
299,преди,O
299,месец,O
299,и,O
299,нещо,O
299,",",O
299,удобно,O
299,беше,O
299,избутван,O
299,в,O
299,ъгъла,O
299,",",O
299,затова,O
299,се,O
299,стигна,O
299,до,O
299,тук,O
299,.,O
300,И,O
300,няма,O
300,нищо,O
300,срамно,O
300,парламентът,O
300,да,O
300,решава,O
300,неща,O
300,",",O
300,които,O
300,го,O
300,засягат,O
300,",",O
300,а,O
300,не,O
300,да,O
300,ги,O
300,решаваме,O
300,само,O
300,по,O
300,коридорите,O
300,.,O
301,Така,O
301,че,O
301,да,O
301,постъпим,O
301,справедливо,O
301,",",O
301,да,O
301,гласуваме,O
301,справедливостта,O
301,в,O
301,тези,O
301,комисии,O
301,",",O
301,след,O
301,това,O
301,да,O
301,направим,O
301,работна,O
301,група,O
301,и,O
301,да,O
301,се,O
301,надяваме,O
301,",",O
301,че,O
301,в,O
301,рамките,O
301,на,O
301,месец,O
301,и,O
301,нещо,O
301,тя,O
301,ще,O
301,постигне,O
301,някакъв,O
301,резултат,O
301,.,O
302,(,O
302,Ръкопляскания,O
302,от,O
302,ИТН,B-ORG
302,.,O
302,),O
303,Благодаря,O
303,Ви,O
303,",",O
303,господин,O
303,Иванов,B-PER
303,.,O
304,За,O
304,реплика,O
304,–,O
304,Тошко,B-PER
304,Йорданов,I-PER
304,.,O
305,Искра,B-PER
305,Михайлова,I-PER
305,след,O
305,това,O
305,.,O
306,Заповядайте,O
306,",",O
306,господин,O
306,Йорданов,B-PER
306,",",O
306,имате,O
306,думата,O
306,.,O
307,Колко,O
307,време,O
307,има,O
307,нашата,O
307,група,O
307,",",O
307,господин,O
307,Председателстващ,O
307,?,O
308,Благодаря,O
308,Ви,O
308,",",O
308,господин,O
308,Петров,B-PER
308,.,O
309,Има,O
309,ли,O
309,реплики,O
309,?,O
310,Не,O
310,виждам,O
310,.,O
311,Професор,O
311,Михайлов,B-PER
311,",",O
311,имате,O
311,думата,O
311,за,O
311,изказване,O
311,.,O
312,След,O
312,това,O
312,сте,O
312,Вие,O
312,",",O
312,господин,O
312,Ганев,B-PER
312,.,O
313,Заповядайте,O
313,",",O
313,имате,O
313,думата,O
313,.,O
314,Уважаеми,O
314,господин,O
314,Председател,O
314,",",O
314,уважаеми,O
314,народни,O
314,представители,O
314,",",O
314,чухме,O
314,досега,O
314,математически,O
314,изчисления,O
314,",",O
314,спорове,O
314,по,O
314,математиката,O
314,.,O
315,Както,O
315,каза,O
315,един,O
315,колега,O
315,",",O
315,ще,O
315,се,O
315,опита,O
315,да,O
315,повдигне,O
315,дискусията,O
315,на,O
315,по-високо,O
315,ниво,O
315,",",O
315,аз,O
315,ще,O
315,се,O
315,опитам,O
315,да,O
315,я,O
315,повдигна,O
315,на,O
315,още,O
315,по-високо,O
315,ниво,O
315,–,O
315,на,O
315,нивото,O
315,на,O
315,парламентаризма,O
315,в,O
315,Република,B-ORG
315,България,I-ORG
315,.,O
316,Да,O
316,",",O
316,на,O
316,първо,O
316,място,O
316,е,O
316,сметката,O
316,.,O
317,Формалният,O
317,ни,O
317,мотив,O
317,за,O
317,това,O
317,предложение,O
317,са,O
317,математическите,O
317,сметки,O
317,",",O
317,съгласно,O
317,които,O
317,в,O
317,четирите,O
317,най-важни,O
317,постоянни,O
317,парламентарни,O
317,комисии,O
317,нашата,O
317,парламентарна,O
317,група,O
317,е,O
317,ощетена,O
317,с,O
317,един,O
317,човек,O
317,",",O
317,за,O
317,сметка,O
317,на,O
317,„,B-ORG
317,Демократична,I-ORG
317,България,I-ORG
317,“,I-ORG
317,",",O
317,които,O
317,следва,O
317,да,O
317,имат,O
317,общо,O
317,шест,O
317,члена,O
317,",",O
317,имат,O
317,осем,O
317,.,O
318,За,O
318,сметка,O
318,на,O
318,това,O
318,те,O
318,пък,O
318,са,O
318,се,O
318,отказали,O
318,от,O
318,даденото,O
318,им,O
318,участие,O
318,изцяло,O
318,в,O
318,други,O
318,по-маловажни,O
318,",",O
318,да,O
318,кажа,O
318,",",O
318,без,O
318,да,O
318,обиждам,O
318,народните,O
318,представители,O
318,",",O
318,комисии,O
318,в,O
318,Народното,B-ORG
318,събрание,I-ORG
318,.,O
319,Това,O
319,са,O
319,сметките,O
319,.,O
320,Само,O
320,че,O
320,освен,O
320,формалния,O
320,и,O
320,математическия,O
320,мотив,O
320,на,O
320,нашето,O
320,предложение,O
320,",",O
320,има,O
320,и,O
320,друг,O
320,неформален,O
320,мотив,O
320,.,O
321,Той,O
321,се,O
321,нарича,O
321,несъобразяване,O
321,с,O
321,опозицията,O
321,в,O
321,Четиридесет,B-ORG
321,и,I-ORG
321,седмото,I-ORG
321,народно,I-ORG
321,събрание,I-ORG
321,",",O
321,като,O
321,уточнявам,O
321,",",O
321,че,O
321,говоря,O
321,единствено,O
321,от,O
321,името,O
321,на,O
321,представляваната,O
321,от,O
321,мен,O
321,най-малка,O
321,засега,O
321,опозиционна,O
321,партия,O
321,",",O
321,но,O
321,се,O
321,надявам,O
321,и,O
321,колегите,O
321,от,O
321,другите,O
321,опозиционни,O
321,партии,O
321,да,O
321,се,O
321,съгласят,O
321,с,O
321,мен,O
321,.,O
322,Още,O
322,от,O
322,създаването,O
322,и,O
322,свикването,O
322,на,O
322,Четиридесет,B-ORG
322,и,I-ORG
322,седмото,I-ORG
322,народно,I-ORG
322,събрание,I-ORG
322,се,O
322,видя,O
322,",",O
322,че,O
322,няма,O
322,да,O
322,бъдат,O
322,дадени,O
322,достатъчен,O
322,брой,O
322,председателски,O
322,места,O
322,в,O
322,комисии,O
322,на,O
322,опозицията,O
322,.,O
323,Да,O
323,не,O
323,кажа,O
323,",",O
323,че,O
323,въобще,O
323,нямаше,O
323,да,O
323,бъдат,O
323,дадени,O
323,.,O
324,Разговорите,O
324,за,O
324,това,O
324,се,O
324,водеха,O
324,само,O
324,и,O
324,единствено,O
324,в,O
324,рамките,O
324,на,O
324,мола,O
324,или,O
324,на,O
324,коалиционните,O
324,партньори,O
324,.,O
325,Казвам,O
325,го,O
325,като,O
325,представител,O
325,на,O
325,тъй,O
325,наречената,O
325,контактна,O
325,група,O
325,–,O
325,вследствие,O
325,на,O
325,неуспешните,O
325,ни,O
325,опити,O
325,да,O
325,постигнем,O
325,някакво,O
325,разбирателство,O
325,в,O
325,духа,O
325,на,O
325,българския,O
325,парламентаризъм,O
325,относно,O
325,председателите,O
325,на,O
325,комисиите,O
325,",",O
325,вследствие,O
325,на,O
325,което,O
325,опозицията,O
325,загуби,O
325,възможност,O
325,да,O
325,влияе,O
325,върху,O
325,дневния,O
325,ред,O
325,на,O
325,постоянните,O
325,парламентарни,O
325,комисии,O
325,",",O
325,включително,O
325,на,O
325,най-големите,O
325,",",O
325,тъй,O
325,като,O
325,дневният,O
325,ред,O
325,и,O
325,проекта,O
325,за,O
325,дневния,O
325,ред,O
325,се,O
325,определя,O
325,еднолично,O
325,от,O
325,председателите,O
325,на,O
325,комисиите,O
325,и,O
325,се,O
325,гласува,O
325,от,O
325,управляващото,O
325,мнозинство,O
325,",",O
325,разбира,O
325,се,O
325,.,O
326,Така,O
326,не,O
326,бе,O
326,зачетен,O
326,и,O
326,не,O
326,се,O
326,съобразяваше,O
326,управляващата,O
326,коалиция,O
326,със,O
326,законодателната,O
326,дейност,O
326,на,O
326,опозиционните,O
326,партии,O
326,в,O
326,Четиридесет,B-ORG
326,и,I-ORG
326,седмото,I-ORG
326,народно,I-ORG
326,събрание,I-ORG
326,.,O
327,Именно,O
327,тази,O
327,неформална,O
327,причина,O
327,за,O
327,мен,O
327,е,O
327,главната,O
327,причина,O
327,",",O
327,за,O
327,да,O
327,направим,O
327,това,O
327,мотивирано,O
327,искане,O
327,за,O
327,промяна,O
327,в,O
327,състава,O
327,на,O
327,големите,O
327,парламентарни,O
327,комисии,O
327,не,O
327,за,O
327,друго,O
327,",",O
327,а,O
327,за,O
327,да,O
327,може,O
327,с,O
327,увеличението,O
327,и,O
327,на,O
327,броя,O
327,на,O
327,комисиите,O
327,",",O
327,да,O
327,се,O
327,чуе,O
327,гласът,O
327,на,O
327,опозицията,O
327,",",O
327,защото,O
327,опозицията,O
327,има,O
327,място,O
327,в,O
327,Четиридесет,B-ORG
327,и,I-ORG
327,седмото,I-ORG
327,народно,I-ORG
327,събрание,I-ORG
327,и,O
327,в,O
327,законодателната,O
327,дейност,O
327,",",O
327,която,O
327,се,O
327,извършва,O
327,в,O
327,постоянните,O
327,комисии,O
327,.,O
328,Нека,O
328,никой,O
328,не,O
328,се,O
328,заблуждава,O
328,",",O
328,че,O
328,ако,O
328,увеличим,O
328,бройката,O
328,от,O
328,23,O
328,на,O
328,24,O
328,",",O
328,ВЪЗРАЖДАНЕ,B-ORG
328,ще,O
328,поеме,O
328,контрол,O
328,върху,O
328,тези,O
328,две,O
328,конкретни,O
328,комисии,O
328,.,O
329,Не,O
329,",",O
329,това,O
329,няма,O
329,да,O
329,стане,O
329,.,O
330,Нека,O
330,да,O
330,не,O
330,се,O
330,заблуждаваме,O
330,",",O
330,че,O
330,като,O
330,увеличим,O
330,бройката,O
330,от,O
330,23,O
330,на,O
330,24,O
330,",",O
330,нямало,O
330,да,O
330,има,O
330,възможност,O
330,за,O
330,кворум,O
330,за,O
330,решения,O
330,.,O
331,Само,O
331,ще,O
331,дам,O
331,пример,O
331,",",O
331,че,O
331,в,O
331,95%,O
331,от,O
331,случаите,O
331,Комисията,B-ORG
331,по,I-ORG
331,конституционни,I-ORG
331,и,I-ORG
331,правни,I-ORG
331,въпроси,I-ORG
331,и,O
331,сега,O
331,заседава,O
331,с,O
331,четен,O
331,брой,O
331,членове,O
331,–,O
331,двадесет,O
331,и,O
331,двама,O
331,",",O
331,без,O
331,да,O
331,казвам,O
331,нищо,O
331,лошо,O
331,за,O
331,никой,O
331,народен,O
331,представител,O
331,.,O
332,И,O
332,до,O
332,момента,O
332,си,O
332,работим,O
332,пет,O
332,месеца,O
332,с,O
332,двадесет,O
332,и,O
332,двама,O
332,народни,O
332,представители,O
332,.,O
333,Затова,O
333,Ви,O
333,моля,O
333,да,O
333,гласуваме,O
333,тези,O
333,предложения,O
333,по,O
333,две,O
333,причини,O
333,.,O
334,Първата,O
334,е,O
334,:,O
334,да,O
334,дадем,O
334,знак,O
334,на,O
334,управляващата,O
334,коалиция,O
334,",",O
334,че,O
334,опозицията,O
334,следва,O
334,да,O
334,бъде,O
334,зачетена,O
334,и,O
334,че,O
334,законопроекти,O
334,",",O
334,които,O
334,опозицията,O
334,внася,O
334,",",O
334,следва,O
334,да,O
334,бъдат,O
334,разглеждани,O
334,в,O
334,комисията,O
334,в,O
334,един,O
334,разумен,O
334,срок,O
334,",",O
334,а,O
334,не,O
334,в,O
334,нарушение,O
334,на,O
334,Правилника,O
334,за,O
334,организацията,O
334,и,O
334,дейността,O
334,на,O
334,Народното,O
334,събрание,O
334,",",O
334,а,O
334,от,O
334,друга,O
334,страна,O
334,",",O
334,законопроектите,O
334,на,O
334,управляващата,O
334,коалиция,O
334,да,O
334,бъдат,O
334,разглеждани,O
334,само,O
334,седем,O
334,дни,O
334,",",O
334,след,O
334,като,O
334,са,O
334,внесени,O
334,",",O
334,и,O
334,то,O
334,без,O
334,никакви,O
334,становища,O
334,–,O
334,визирам,O
334,законопроекта,O
334,на,O
334,БСП,B-ORG
334,за,O
334,тъй,O
334,наречените,O
334,колекторски,O
334,фирми,O
334,.,O
335,На,O
335,второ,O
335,място,O
335,",",O
335,с,O
335,това,O
335,гласуване,O
335,се,O
335,надявам,O
335,да,O
335,отправим,O
335,едно,O
335,ясно,O
335,послание,O
335,",",O
335,че,O
335,в,O
335,Четиридесет,B-ORG
335,и,I-ORG
335,седмия,I-ORG
335,парламент,I-ORG
335,и,O
335,в,O
335,тази,O
335,парламентарна,O
335,зала,O
335,има,O
335,много,O
335,повече,O
335,народни,O
335,представители,O
335,от,O
335,необходимия,O
335,брой,O
335,на,O
335,коалиционното,O
335,правителство,O
335,и,O
335,на,O
335,коалицията,O
335,за,O
335,регистрация,O
335,за,O
335,кворум,O
335,в,O
335,началото,O
335,на,O
335,пленарното,O
335,заседание,O
335,.,O
336,Напротив,O
336,",",O
336,много,O
336,повече,O
336,сме,O
336,.,O
337,Нека,O
337,да,O
337,го,O
337,покажем,O
337,с,O
337,това,O
337,гласуване,O
337,.,O
338,Благодаря,O
338,Ви,O
338,.,O
339,(,O
339,Ръкопляскания,O
339,от,O
339,ВЪЗРАЖДАНЕ,B-ORG
339,.,O
339,),O
340,Благодаря,O
340,Ви,O
340,",",O
340,господин,O
340,Летифов,B-PER
340,.,O
341,За,O
341,дуплика,O
341,",",O
341,господин,O
341,Иванов,B-PER
341,?,O
342,Желаете,O
342,ли,O
342,дуплика,O
342,?,O
343,За,O
343,изказване,O
343,е,O
343,записан,O
343,Петър,B-PER
343,Петров,I-PER
343,",",O
343,след,O
343,това,O
343,професор,O
343,Михайлов,B-PER
343,.,O
344,Имате,O
344,думата,O
344,.,O
345,Благодаря,O
345,",",O
345,господин,O
345,Председател,O
345,.,O
346,Уважаеми,O
346,колеги,O
346,!,O
347,Уважаеми,O
347,господин,O
347,Иванов,B-PER
347,",",O
347,аз,O
347,имам,O
347,съвсем,O
347,кратка,O
347,реплика,O
347,.,O
348,Поздравявам,O
348,Ви,O
348,най-напред,O
348,за,O
348,смелостта,O
348,да,O
348,признаете,O
348,",",O
348,но,O
348,резултатът,O
348,е,O
348,този,O
348,",",O
348,когато,O
348,заседава,O
348,върховният,O
348,орган,O
348,в,O
348,мола,O
348,.,O
349,Затова,O
349,и,O
349,нашата,O
349,молба,O
349,е,O
349,да,O
349,не,O
349,заседава,O
349,в,O
349,мола,O
349,",",O
349,нека,O
349,да,O
349,бъде,O
349,в,O
349,Народното,B-ORG
349,събрание,I-ORG
349,.,O
350,Върховният,O
350,орган,O
350,да,O
350,покани,O
350,опозицията,O
350,и,O
350,ние,O
350,да,O
350,имаме,O
350,наблюдение,O
350,.,O
351,И,O
351,да,O
351,кажете,O
351,на,O
351,Вашите,O
351,коалиционни,O
351,партньори,O
351,",",O
351,които,O
351,настояват,O
351,–,O
351,ние,O
351,се,O
351,разбрахме,O
351,в,O
351,мола,O
351,",",O
351,само,O
351,че,O
351,част,O
351,от,O
351,коалиционните,O
351,партньори,O
351,оспорват,O
351,решението,O
351,от,O
351,мола,O
351,.,O
352,Тук,O
352,вече,O
352,е,O
352,проблемът,O
352,–,O
352,когато,O
352,е,O
352,оспорено,O
352,",",O
352,очевидно,O
352,няма,O
352,разбирателство,O
352,.,O
353,Благодаря,O
353,.,O
354,(,O
354,Ръкопляскания,O
354,от,O
354,ДПС,B-ORG
354,.,O
354,),O
355,Благодаря,O
355,",",O
355,господин,O
355,Балабанов,B-PER
355,.,O
356,Госпожо,O
356,Василева,B-PER
356,",",O
356,имате,O
356,думата,O
356,за,O
356,втора,O
356,реплика,O
356,.,O
357,Благодаря,O
357,",",O
357,господин,O
357,Председател,O
357,.,O
358,Колеги,O
358,!,O
359,Уважаеми,O
359,професор,O
359,Михайлов,B-PER
359,",",O
359,имам,O
359,чувството,O
359,",",O
359,че,O
359,ми,O
359,се,O
359,карате,O
359,!,O
360,Дайте,O
360,да,O
360,се,O
360,изключим,O
360,от,O
360,всякакви,O
360,кантари,O
360,",",O
360,килограми,O
360,",",O
360,порции,O
360,",",O
360,проценти,O
360,.,O
361,Гледам,O
361,",",O
361,че,O
361,в,O
361,пленарната,O
361,зала,O
361,–,O
361,имам,O
361,чувството,O
361,",",O
361,че,O
361,днес,O
361,е,O
361,пълно,O
361,с,O
361,математици,O
361,",",O
361,но,O
361,по-важното,O
361,в,O
361,случая,O
361,е,O
361,да,O
361,видим,O
361,какви,O
361,са,O
361,принципите,O
361,и,O
361,защо,O
361,се,O
361,стига,O
361,дотук,O
361,?,O
362,Разбира,O
362,се,O
362,",",O
362,че,O
362,Бюджетна,B-ORG
362,и,O
362,Правна,B-ORG
362,комисии,I-ORG
362,са,O
362,едни,O
362,от,O
362,най-важните,O
362,комисии,O
362,в,O
362,парламента,O
362,",",O
362,тъй,O
362,като,O
362,парламентът,O
362,е,O
362,законодателен,O
362,орган,O
362,и,O
362,борави,O
362,с,O
362,бюджети,O
362,на,O
362,държавата,O
362,.,O
363,От,O
363,друга,O
363,страна,O
363,",",O
363,защо,O
363,е,O
363,принципен,O
363,въпросът,O
363,?,O
364,Защото,O
364,коалиционно,O
364,в,O
364,едни,O
364,от,O
364,най-важните,O
364,за,O
364,този,O
364,парламент,O
364,дни,O
364,",",O
364,тези,O
364,комисии,O
364,бяха,O
364,колективно,O
364,бламирани,O
364,–,O
364,от,O
364,Вас,O
364,",",O
364,от,O
364,колегите,O
364,от,O
364,„,B-ORG
364,Демократична,I-ORG
364,България,I-ORG
364,“,I-ORG
364,",",O
364,от,O
364,колегите,O
364,срещу,O
364,мен,O
364,",",O
364,от,O
364,повечето,O
364,народни,O
364,представители,O
364,.,O
365,Затова,O
365,въпросът,O
365,е,O
365,принципен,O
365,",",O
365,затова,O
365,има,O
365,дебат,O
365,",",O
365,защото,O
365,стоим,O
365,зад,O
365,принципите,O
365,си,O
365,.,O
366,Благодаря,O
366,Ви,O
366,.,O
367,Благодаря,O
367,Ви,O
367,",",O
367,Професоре,O
367,.,O
368,За,O
368,реплики,O
368,Станислав,B-PER
368,Балабанов,I-PER
368,.,O
369,След,O
369,това,O
369,Виктория,B-PER
369,Василева,I-PER
369,",",O
369,ако,O
369,няма,O
369,от,O
369,други,O
369,парламентарни,O
369,групи,O
369,желаещи,O
369,.,O
370,Да,O
370,",",O
370,благодаря,O
370,Ви,O
370,.,O
371,Уважаеми,O
371,господин,O
371,Председателстващ,O
